class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desatento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ausente,0.5539847016334534,0.5346430540084839,-1.309705138206482,0.9997736811637878,0.5816656947135925,0.516607403755188,-1.2551246881484985,0.9993240833282471,0.5953187942504883,0.5174468755722046,-1.2553139925003052,0.9994224309921265,0.6087608337402344,0.5186949968338013,-1.2557284832000732,0.9992207288742065,0.528763473033905,0.5162913799285889,-1.2575454711914062,0.9995788931846619,0.5101486444473267,0.5172699689865112,-1.2578991651535034,0.9996914863586426,0.4930061399936676,0.5187182426452637,-1.2585198879241943,0.9996826648712158,0.6280837655067444,0.5322544574737549,-0.8985278606414795,0.999395489692688,0.4675997793674469,0.534523606300354,-0.8956892490386963,0.9997498393058777,0.5869127511978149,0.5619363784790039,-1.1701158285140991,0.9999136924743652,0.514715313911438,0.5616242289543152,-1.1708686351776123,0.9999598264694214,0.7725211381912231,0.6888736486434937,-0.6164835095405579,0.9990147352218628,0.315871000289917,0.6819382905960083,-0.6306313276290894,0.9996743202209473,0.9490760564804077,0.876449704170227,-0.5257179141044617,0.982164740562439,0.1632804274559021,0.882063627243042,-0.5558873414993286,0.990208089351654,0.7721354961395264,0.9791290760040283,-0.8255408406257629,0.6697484850883484,0.3622564673423767,0.9884311556816101,-0.834364116191864,0.7432705163955688,0.7452105283737183,1.0338678359985352,-0.9398324489593506,0.34336698055267334,0.4115437865257263,1.0342793464660645,-0.9298474788665771,0.44409462809562683,0.6910291314125061,1.0256226062774658,-0.9546024203300476,0.37681153416633606,0.4521735608577728,1.0123664140701294,-0.9541112184524536,0.48105695843696594,0.6744815111160278,0.9871277809143066,-0.8329903483390808,0.42969346046447754,0.44426071643829346,0.9926290512084961,-0.8421519994735718,0.48885300755500793,0.687856137752533,0.954788327217102,-0.010630013421177864,0.9228439331054688,0.4153116047382355,0.9727604389190674,0.012705809436738491,0.9384979605674744,0.7669230103492737,1.1822477579116821,-0.23368798196315765,0.3401583433151245,0.4182039201259613,1.2118934392929077,0.1979772001504898,0.12975022196769714,0.7268278002738953,1.3710107803344727,0.646050751209259,0.021586939692497253,0.4518323540687561,1.4050004482269287,0.9596090316772461,0.03997226804494858,0.7168455123901367,1.4012984037399292,0.7192605137825012,0.03257234767079353,0.4571385979652405,1.4402803182601929,1.0221953392028809,0.03294166922569275,0.7136958837509155,1.4651026725769043,0.3120487928390503,0.022204743698239326,0.47807878255844116,1.4852010011672974,0.5916240215301514,0.04144994914531708
ausente,0.55074542760849,0.5328025817871094,-1.2174559831619263,0.9997889399528503,0.5772707462310791,0.5152581930160522,-1.146520972251892,0.9993730187416077,0.5908985733985901,0.5159587264060974,-1.1467089653015137,0.9994652271270752,0.6056312322616577,0.5171068906784058,-1.1469823122024536,0.9992775321006775,0.5221671462059021,0.5143647789955139,-1.1511638164520264,0.9996087551116943,0.5035379528999329,0.5151376128196716,-1.1514028310775757,0.9997138381004333,0.4857039451599121,0.5162644982337952,-1.15207040309906,0.9997045993804932,0.6251004934310913,0.531351625919342,-0.7517903447151184,0.9994403123855591,0.4619467258453369,0.5309348702430725,-0.7610852718353271,0.9997686743736267,0.5831238627433777,0.5598618984222412,-1.0696908235549927,0.9999189376831055,0.5117576718330383,0.5605369806289673,-1.0735676288604736,0.9999620914459229,0.768305778503418,0.6874305605888367,-0.4905227720737457,0.9990763664245605,0.31174832582473755,0.6819381713867188,-0.5167320966720581,0.9996832609176636,0.9461269378662109,0.8763024806976318,-0.405428409576416,0.9822275042533875,0.15904733538627625,0.8829402923583984,-0.5087785124778748,0.9901022911071777,0.7755899429321289,0.9782279133796692,-0.7652410864830017,0.6791426539421082,0.36066117882728577,0.9879233837127686,-0.8339890837669373,0.7381210923194885,0.7494512796401978,1.0360755920410156,-0.8904109597206116,0.357148677110672,0.4148380160331726,1.0307180881500244,-0.9306588768959045,0.4410792589187622,0.693544864654541,1.025492787361145,-0.9120034575462341,0.39271280169487,0.4593171179294586,1.0054880380630493,-0.9561272263526917,0.4786430895328522,0.6742493510246277,0.9870728850364685,-0.7780275940895081,0.44201138615608215,0.44726505875587463,0.987253725528717,-0.8421424031257629,0.4857523441314697,0.6939211487770081,0.9610209465026855,-0.015015595592558384,0.9237901568412781,0.4152159094810486,0.9774947762489319,0.017388906329870224,0.9398281574249268,0.7663218975067139,1.2018787860870361,-0.43587175011634827,0.33862653374671936,0.41828688979148865,1.218522071838379,-0.03323298692703247,0.13281242549419403,0.7314860820770264,1.3942772150039673,0.3700714111328125,0.022545581683516502,0.46968674659729004,1.4227482080459595,0.6852160096168518,0.03994538635015488,0.726064145565033,1.4257545471191406,0.43300577998161316,0.0345274843275547,0.48001375794410706,1.4592536687850952,0.7407823801040649,0.034429408609867096,0.714809238910675,1.4832175970077515,-0.012294252403080463,0.023005390539765358,0.4855080246925354,1.500988245010376,0.29722121357917786,0.04087653011083603
ausente,0.5456514954566956,0.5339698791503906,-1.837018370628357,0.9997333884239197,0.572033166885376,0.5155399441719055,-1.7720612287521362,0.9993616342544556,0.5841790437698364,0.5162568092346191,-1.771796703338623,0.9994220733642578,0.5983847975730896,0.5173458456993103,-1.7718003988265991,0.9992662668228149,0.5150691270828247,0.5144892930984497,-1.7887041568756104,0.999575674533844,0.49655434489250183,0.5151631236076355,-1.7891974449157715,0.9996575117111206,0.47853922843933105,0.5163068175315857,-1.7897424697875977,0.99965900182724,0.6179041266441345,0.5313982367515564,-1.2747087478637695,0.9994258880615234,0.4576830565929413,0.53099524974823,-1.3459789752960205,0.9997450113296509,0.5760913491249084,0.5610986948013306,-1.6488035917282104,0.9999138712882996,0.5085480213165283,0.5627075433731079,-1.6708917617797852,0.9999527931213379,0.7589040398597717,0.6765658259391785,-1.0197495222091675,0.9991053342819214,0.31126564741134644,0.6807577610015869,-0.9517974257469177,0.9995534420013428,0.9775434136390686,0.8248818516731262,-1.581246256828308,0.9836061596870422,0.07293885201215744,0.8162770867347717,-1.1222566366195679,0.9902205467224121,0.7601320147514343,0.7835701704025269,-2.4565365314483643,0.7019423246383667,-0.07501541078090668,0.8395124077796936,-1.7446380853652954,0.7243220806121826,0.6662728786468506,0.7942649722099304,-2.6425602436065674,0.3790333569049835,-0.11336499452590942,0.8626629710197449,-1.8798977136611938,0.4241017997264862,0.6231024265289307,0.7788158655166626,-2.563289165496826,0.4081677496433258,-0.09502623230218887,0.8401464223861694,-1.9440650939941406,0.4613383412361145,0.6486864686012268,0.7758931517601013,-2.443707227706909,0.45605751872062683,-0.0799563005566597,0.8385782837867737,-1.7903344631195068,0.47837668657302856,0.7002889513969421,0.9658235311508179,-0.023503616452217102,0.9137297868728638,0.41759297251701355,0.9803958535194397,0.02630661055445671,0.9305316209793091,0.7484868764877319,1.229642391204834,0.31171488761901855,0.3091217577457428,0.4185572564601898,1.2315353155136108,0.26864340901374817,0.1215829849243164,0.731442928314209,1.4285236597061157,1.5712389945983887,0.020316753536462784,0.4425354301929474,1.4352607727050781,1.2881520986557007,0.036015626043081284,0.7306370139122009,1.4624990224838257,1.6670160293579102,0.031114252284169197,0.4405297338962555,1.4700162410736084,1.3719475269317627,0.03109186515212059,0.7083489298820496,1.5184460878372192,1.0819718837738037,0.020722294226288795,0.48366019129753113,1.5253041982650757,0.6964805722236633,0.03688742592930794
ausente,0.5432177782058716,0.5313370227813721,-1.3878068923950195,0.9995850920677185,0.5671993494033813,0.5113263130187988,-1.2716727256774902,0.9990127682685852,0.5798419713973999,0.5119103193283081,-1.2704697847366333,0.9989880919456482,0.5939200520515442,0.5126801133155823,-1.2695504426956177,0.998964786529541,0.5128690600395203,0.5112718343734741,-1.2799663543701172,0.9991834759712219,0.4941985607147217,0.5121515393257141,-1.280063509941101,0.9992527365684509,0.47674769163131714,0.5133970975875854,-1.2806165218353271,0.9994117617607117,0.6131123304367065,0.5278302431106567,-0.762125551700592,0.9992532134056091,0.4546855092048645,0.5284221172332764,-0.7709575295448303,0.9996920824050903,0.572389543056488,0.5575627684593201,-1.209189534187317,0.9998013377189636,0.5078739523887634,0.5601767897605896,-1.2153756618499756,0.9998750686645508,0.7448220252990723,0.6548338532447815,-0.6992202401161194,0.9989751577377319,0.3197757303714752,0.6645693778991699,-0.6267488598823547,0.9993849396705627,0.9866336584091187,0.5841169953346252,-1.2792162895202637,0.9852104783058167,0.05898573249578476,0.5525492429733276,-0.9249385595321655,0.9911933541297913,0.7187173366546631,0.45311182737350464,-1.5540671348571777,0.7313745617866516,0.2503950893878937,0.4526302218437195,-0.6929721236228943,0.750507652759552,0.6146480441093445,0.42507946491241455,-1.680643081665039,0.4340397119522095,0.3562399744987488,0.4257846176624298,-0.7709712982177734,0.45660263299942017,0.592708945274353,0.43218085169792175,-1.5431625843048096,0.4569241404533386,0.34431686997413635,0.4328351318836212,-0.5529225468635559,0.4843986928462982,0.6092552542686462,0.44692838191986084,-1.5145821571350098,0.5019715428352356,0.3203475773334503,0.44872233271598816,-0.6295653581619263,0.5050950050354004,0.7011580467224121,0.9684908390045166,-0.028474697843194008,0.9040837287902832,0.41788429021835327,0.9808629751205444,0.03160885348916054,0.9118348956108093,0.6948472261428833,1.2257306575775146,0.45879703760147095,0.28237923979759216,0.4023541510105133,1.2290310859680176,0.46433544158935547,0.11400032043457031,0.6711323857307434,1.4209355115890503,1.3766179084777832,0.018376920372247696,0.3948163092136383,1.4313082695007324,1.2183868885040283,0.03247819095849991,0.6791704297065735,1.4572299718856812,1.4384742975234985,0.028173673897981644,0.3873289227485657,1.459622859954834,1.281873106956482,0.028220970183610916,0.6456928253173828,1.5049428939819336,0.8560344576835632,0.018686406314373016,0.44746217131614685,1.517926573753357,0.658018946647644,0.03340993449091911
